user_id,registration_date,activity_date,feature_used,session_duration_minutes,device_os
MM_1037,2024-08-28,2024-10-14 00:00:00,Period Tracker,4.6,iOS
MM_1037,2024-08-28,2024-09-11 00:00:00,Community Forum,6.5,Android
MM_1037,2024-08-28,2024-10-27 00:00:00,Community Forum,14.0,Android
MM_1038,2024-09-22,2024-10-15 00:00:00,Period Tracker,9.5,Android
MM_1038,2024-09-22,2024-10-16 00:00:00,Period Tracker,14.2,Android
MM_1038,2024-09-22,2024-10-20 00:00:00,Period Tracker,1.9,Android
MM_1038,2024-09-22,2024-11-06 00:00:00,Period Tracker,7.3,iOS
MM_1038,2024-09-22,2024-11-02 00:00:00,Period Tracker,13.3,Android
MM_1038,2024-09-22,2024-11-10 00:00:00,Symptom Logger,12.9,iOS
MM_1038,2024-09-22,2024-09-25 00:00:00,Community Forum,1.3,Android
MM_1039,2024-09-23,2024-11-02 00:00:00,Period Tracker,5.3,Android
MM_1039,2024-09-23,2024-10-18 00:00:00,Period Tracker,3.6,Android
MM_1039,2024-09-23,2024-10-16 00:00:00,Period Tracker,5.5,iOS
MM_1039,2024-09-23,2024-10-15 00:00:00,Period Tracker,11.8,iOS
MM_1039,2024-09-23,2024-11-14 00:00:00,Symptom Logger,11.6,Android
MM_1039,2024-09-23,2024-11-22 00:00:00,Period Tracker,6.6,Android
MM_1039,2024-09-23,2024-10-25 00:00:00,Health Articles,6.5,iOS
MM_1039,2024-09-23,2024-11-20 00:00:00,Period Tracker,12.3,iOS
MM_1039,2024-09-23,2024-10-21 00:00:00,Community Forum,8.1,Android
MM_1039,2024-09-23,2024-10-03 00:00:00,Period Tracker,5.4,Android
MM_1039,2024-09-23,2024-10-10 00:00:00,Period Tracker,5.0,iOS
MM_1039,2024-09-23,2024-10-15 00:00:00,Period Tracker,3.9,Android
MM_1039,2024-09-23,2024-11-17 00:00:00,Symptom Logger,4.9,iOS
MM_1040,2024-08-17,2024-09-03 00:00:00,Community Forum,12.1,Android
MM_1041,2024-08-15,2024-10-01 00:00:00,Symptom Logger,5.8,iOS
MM_1041,2024-08-15,2024-09-24 00:00:00,Period Tracker,6.0,Android
MM_1041,2024-08-15,2024-09-14 00:00:00,Period Tracker,11.8,Android
MM_1042,2024-09-30,2024-09-30 00:00:00,Symptom Logger,11.4,iOS
MM_1042,2024-09-30,2024-10-15 00:00:00,Period Tracker,6.5,Android
MM_1042,2024-09-30,2024-11-18 00:00:00,Community Forum,13.9,iOS
MM_1042,2024-09-30,2024-11-27 00:00:00,Period Tracker,3.3,Android
MM_1042,2024-09-30,2024-11-07 00:00:00,Symptom Logger,4.6,Android
MM_1043,2024-09-12,2024-11-01 00:00:00,Period Tracker,11.8,Android
MM_1043,2024-09-12,2024-09-18 00:00:00,Period Tracker,13.8,Android
MM_1043,2024-09-12,2024-09-16 00:00:00,Period Tracker,4.8,Android
MM_1043,2024-09-12,2024-09-18 00:00:00,Period Tracker,12.3,Android
MM_1043,2024-09-12,2024-10-17 00:00:00,Period Tracker,,iOS
MM_1043,2024-09-12,2024-11-10 00:00:00,Period Tracker,1.3,Android
MM_1043,2024-09-12,2024-10-27 00:00:00,Health Articles,10.0,Android
MM_1043,2024-09-12,2024-09-14 00:00:00,Period Tracker,4.2,iOS
MM_1043,2024-09-12,2024-09-27 00:00:00,Symptom Logger,8.1,Android
MM_1043,2024-09-12,2024-11-02 00:00:00,Symptom Logger,4.6,iOS
MM_1043,2024-09-12,2024-10-27 00:00:00,Period Tracker,4.8,iOS
MM_1043,2024-09-12,2024-10-24 00:00:00,Period Tracker,13.8,Android
MM_1043,2024-09-12,2024-09-27 00:00:00,Health Articles,3.7,iOS
MM_1043,2024-09-12,2024-11-09 00:00:00,Community Forum,10.0,iOS
MM_1043,2024-09-12,2024-10-29 00:00:00,Community Forum,12.3,iOS
MM_1043,2024-09-12,2024-09-22 00:00:00,Period Tracker,14.5,iOS
MM_1043,2024-09-12,2024-09-23 00:00:00,Period Tracker,1.3,Android
MM_1043,2024-09-12,2024-11-02 00:00:00,Period Tracker,8.5,iOS
MM_1043,2024-09-12,2024-09-22 00:00:00,Period Tracker,8.9,iOS
MM_1043,2024-09-12,2024-11-11 00:00:00,Symptom Logger,10.9,iOS
MM_1044,2024-08-29,2024-09-19 00:00:00,Period Tracker,13.9,Android
MM_1044,2024-08-29,2024-09-02 00:00:00,Period Tracker,9.7,iOS
MM_1044,2024-08-29,2024-08-29 00:00:00,Symptom Logger,6.0,iOS
MM_1044,2024-08-29,2024-10-26 00:00:00,Symptom Logger,2.8,Android
MM_1044,2024-08-29,2024-09-23 00:00:00,Period Tracker,3.2,Android
MM_1045,2024-08-30,2024-10-15 00:00:00,Period Tracker,12.3,Android
MM_1045,2024-08-30,2024-10-16 00:00:00,Period Tracker,6.2,Android
MM_1045,2024-08-30,2024-10-21 00:00:00,Symptom Logger,1.2,Android
MM_1045,2024-08-30,2024-09-18 00:00:00,Health Articles,14.5,Android
MM_1045,2024-08-30,2024-09-01 00:00:00,Period Tracker,9.4,Android
MM_1045,2024-08-30,2024-10-23 00:00:00,Period Tracker,12.1,iOS
MM_1045,2024-08-30,2024-10-27 00:00:00,Period Tracker,1.7,iOS
MM_1045,2024-08-30,2024-09-10 00:00:00,Period Tracker,7.0,Android
MM_1045,2024-08-30,2024-09-30 00:00:00,Symptom Logger,12.4,iOS
MM_1045,2024-08-30,2024-09-24 00:00:00,Period Tracker,4.4,iOS
MM_1045,2024-08-30,2024-09-06 00:00:00,Period Tracker,4.3,iOS
MM_1045,2024-08-30,2024-09-19 00:00:00,Period Tracker,8.2,iOS
MM_1045,2024-08-30,2024-09-26 00:00:00,Period Tracker,4.9,iOS
MM_1045,2024-08-30,2024-09-03 00:00:00,Symptom Logger,10.8,iOS
MM_1045,2024-08-30,2024-10-10 00:00:00,Health Articles,10.6,iOS
MM_1046,2024-08-16,2024-09-28 00:00:00,Period Tracker,9.8,iOS
MM_1047,2024-10-08,2024-11-22 00:00:00,Period Tracker,13.7,iOS
MM_1047,2024-10-08,2024-10-31 00:00:00,Community Forum,9.1,Android
MM_1047,2024-10-08,2024-10-20 00:00:00,Symptom Logger,4.8,Android
MM_1047,2024-10-08,2024-10-25 00:00:00,Period Tracker,4.4,Android
MM_1047,2024-10-08,2024-10-13 00:00:00,Period Tracker,13.4,Android
MM_1047,2024-10-08,2024-11-07 00:00:00,Symptom Logger,12.4,iOS
MM_1047,2024-10-08,2024-11-08 00:00:00,Community Forum,12.7,Android
MM_1047,2024-10-08,2024-10-30 00:00:00,Community Forum,12.7,Android
MM_1047,2024-10-08,2024-12-01 00:00:00,Symptom Logger,13.8,iOS
MM_1047,2024-10-08,2024-10-13 00:00:00,Period Tracker,5.5,Android
MM_1047,2024-10-08,2024-10-23 00:00:00,Symptom Logger,14.3,iOS
MM_1047,2024-10-08,2024-11-05 00:00:00,Symptom Logger,7.6,iOS
MM_1047,2024-10-08,2024-11-08 00:00:00,Period Tracker,8.8,Android
MM_1047,2024-10-08,2024-10-24 00:00:00,Symptom Logger,8.9,iOS
MM_1048,2024-08-08,2024-10-05 00:00:00,Period Tracker,1.1,Android
MM_1048,2024-08-08,2024-08-08 00:00:00,Health Articles,9.0,iOS
MM_1048,2024-08-08,2024-08-13 00:00:00,Period Tracker,14.3,Android
MM_1048,2024-08-08,2024-08-17 00:00:00,Health Articles,4.2,iOS
MM_1048,2024-08-08,2024-09-02 00:00:00,Period Tracker,8.8,Android
MM_1048,2024-08-08,2024-09-17 00:00:00,Period Tracker,1.9,iOS
MM_1048,2024-08-08,2024-08-29 00:00:00,Period Tracker,7.5,Android
MM_1048,2024-08-08,2024-08-17 00:00:00,Period Tracker,2.9,iOS
MM_1048,2024-08-08,2024-08-31 00:00:00,Health Articles,12.1,iOS
MM_1048,2024-08-08,2024-08-24 00:00:00,Period Tracker,14.2,iOS
MM_1048,2024-08-08,2024-09-15 00:00:00,Period Tracker,2.3,iOS
MM_1048,2024-08-08,2024-08-15 00:00:00,Health Articles,1.0,iOS
MM_1048,2024-08-08,2024-08-26 00:00:00,Health Articles,9.5,Android
MM_1049,2024-09-11,2024-10-27 00:00:00,Period Tracker,5.5,iOS
MM_1049,2024-09-11,2024-10-05 00:00:00,Period Tracker,5.4,Android
MM_1049,2024-09-11,2024-10-13 00:00:00,Period Tracker,10.2,iOS
MM_1050,2024-08-17,2024-08-24 00:00:00,Symptom Logger,2.1,Android
MM_1050,2024-08-17,2024-08-30 00:00:00,Symptom Logger,15.0,Android
MM_1050,2024-08-17,2024-10-09 00:00:00,Health Articles,8.1,Android
MM_1050,2024-08-17,2024-09-30 00:00:00,Health Articles,14.0,Android
MM_1050,2024-08-17,2024-09-27 00:00:00,Period Tracker,3.7,Android
MM_1051,2024-08-14,2024-08-28 00:00:00,Community Forum,12.6,iOS
MM_1051,2024-08-14,2024-10-09 00:00:00,Period Tracker,7.8,Android
MM_1051,2024-08-14,2024-10-12 00:00:00,Health Articles,4.0,Android
MM_1051,2024-08-14,2024-10-07 00:00:00,Community Forum,1.6,Android
MM_1051,2024-08-14,2024-08-27 00:00:00,Period Tracker,6.0,iOS
MM_1051,2024-08-14,2024-09-02 00:00:00,Symptom Logger,1.2,Android
MM_1051,2024-08-14,2024-08-20 00:00:00,Period Tracker,7.1,iOS
MM_1052,2024-09-24,2024-10-22 00:00:00,Health Articles,14.0,iOS
MM_1053,2024-10-24,2024-12-20 00:00:00,Period Tracker,12.7,Android
MM_1053,2024-10-24,2024-10-24 00:00:00,Symptom Logger,11.7,iOS
MM_1053,2024-10-24,2024-11-22 00:00:00,Health Articles,7.1,iOS
MM_1054,2024-09-29,2024-10-03 00:00:00,Period Tracker,9.9,Android
MM_1054,2024-09-29,2024-11-24 00:00:00,Health Articles,5.9,iOS
MM_1054,2024-09-29,2024-10-07 00:00:00,Period Tracker,14.6,Android
MM_1054,2024-09-29,2024-10-06 00:00:00,Symptom Logger,13.9,iOS
MM_1054,2024-09-29,2024-10-26 00:00:00,Community Forum,7.6,iOS
MM_1054,2024-09-29,2024-11-25 00:00:00,Community Forum,10.8,iOS
MM_1054,2024-09-29,2024-10-27 00:00:00,Symptom Logger,11.1,iOS
MM_1054,2024-09-29,2024-11-06 00:00:00,Period Tracker,11.2,Android
MM_1054,2024-09-29,2024-11-25 00:00:00,Community Forum,6.1,iOS
MM_1054,2024-09-29,2024-11-12 00:00:00,Community Forum,8.4,Android
MM_1054,2024-09-29,2024-11-10 00:00:00,Symptom Logger,14.9,iOS
MM_1054,2024-09-29,2024-11-18 00:00:00,Period Tracker,13.8,Android
MM_1054,2024-09-29,2024-10-31 00:00:00,Symptom Logger,14.2,Android
MM_1054,2024-09-29,2024-10-05 00:00:00,Period Tracker,14.1,iOS
MM_1054,2024-09-29,2024-11-05 00:00:00,Period Tracker,12.1,iOS
MM_1054,2024-09-29,2024-10-17 00:00:00,Period Tracker,14.4,iOS
MM_1055,2024-08-17,2024-10-07 00:00:00,Community Forum,5.3,Android
MM_1055,2024-08-17,2024-08-25 00:00:00,Period Tracker,7.4,iOS
MM_1055,2024-08-17,2024-10-06 00:00:00,Period Tracker,4.1,iOS
MM_1055,2024-08-17,2024-10-12 00:00:00,Period Tracker,4.9,Android
MM_1055,2024-08-17,2024-08-31 00:00:00,Health Articles,8.5,Android
MM_1055,2024-08-17,2024-09-10 00:00:00,Symptom Logger,11.8,Android
MM_1055,2024-08-17,2024-08-23 00:00:00,Period Tracker,2.4,Android
MM_1055,2024-08-17,2024-09-07 00:00:00,Period Tracker,6.9,iOS
MM_1055,2024-08-17,2024-08-31 00:00:00,Health Articles,10.5,iOS
MM_1055,2024-08-17,2024-09-02 00:00:00,Symptom Logger,10.7,iOS
MM_1055,2024-08-17,2024-09-27 00:00:00,Period Tracker,2.8,iOS
MM_1055,2024-08-17,2024-09-03 00:00:00,Period Tracker,6.7,iOS
MM_1056,2024-09-26,2024-10-11 00:00:00,Symptom Logger,5.6,iOS
MM_1056,2024-09-26,2024-10-14 00:00:00,Period Tracker,8.2,iOS
MM_1056,2024-09-26,2024-10-28 00:00:00,Period Tracker,13.7,Android
MM_1057,2024-10-01,2024-11-30 00:00:00,Period Tracker,2.0,iOS
MM_1057,2024-10-01,2024-11-20 00:00:00,Health Articles,8.4,iOS
MM_1058,2024-10-10,2024-10-17 00:00:00,Period Tracker,1.1,iOS
MM_1058,2024-10-10,2024-11-07 00:00:00,Symptom Logger,11.1,Android
MM_1058,2024-10-10,2024-11-01 00:00:00,Period Tracker,14.6,Android
MM_1059,2024-10-23,2024-11-14 00:00:00,Period Tracker,1.7,Android
MM_1059,2024-10-23,2024-11-23 00:00:00,Symptom Logger,6.0,Android
MM_1059,2024-10-23,2024-12-09 00:00:00,Period Tracker,8.8,Android
MM_1059,2024-10-23,2024-11-18 00:00:00,Period Tracker,7.7,Android
MM_1059,2024-10-23,2024-12-15 00:00:00,Symptom Logger,6.5,Android
MM_1059,2024-10-23,2024-12-09 00:00:00,Period Tracker,10.9,iOS
MM_1059,2024-10-23,2024-11-16 00:00:00,Period Tracker,13.1,iOS
MM_1059,2024-10-23,2024-11-21 00:00:00,Community Forum,9.6,Android
MM_1059,2024-10-23,2024-11-05 00:00:00,Period Tracker,12.7,iOS
MM_1059,2024-10-23,2024-10-23 00:00:00,Period Tracker,11.0,Android
MM_1059,2024-10-23,2024-11-24 00:00:00,Community Forum,4.0,Android
MM_1059,2024-10-23,2024-12-20 00:00:00,Period Tracker,4.3,Android
MM_1059,2024-10-23,2024-11-18 00:00:00,Health Articles,13.7,Android
MM_1059,2024-10-23,2024-11-05 00:00:00,Symptom Logger,1.8,iOS
MM_1059,2024-10-23,2024-12-10 00:00:00,Period Tracker,10.8,iOS
MM_1059,2024-10-23,2024-10-23 00:00:00,Period Tracker,14.3,iOS
MM_1059,2024-10-23,2024-11-17 00:00:00,Health Articles,5.2,iOS
MM_1059,2024-10-23,2024-12-15 00:00:00,Symptom Logger,11.2,Android
MM_1059,2024-10-23,2024-12-06 00:00:00,Symptom Logger,7.9,iOS
MM_1060,2024-09-12,2024-10-19 00:00:00,Period Tracker,10.6,iOS
MM_1060,2024-09-12,2024-10-17 00:00:00,Health Articles,6.9,iOS
MM_1060,2024-09-12,2024-10-29 00:00:00,Period Tracker,14.8,iOS
MM_1060,2024-09-12,2024-10-26 00:00:00,Health Articles,6.9,iOS
MM_1060,2024-09-12,2024-11-01 00:00:00,Health Articles,3.7,Android
MM_1060,2024-09-12,2024-10-30 00:00:00,Symptom Logger,9.0,iOS
MM_1060,2024-09-12,2024-10-31 00:00:00,Community Forum,4.5,iOS
MM_1060,2024-09-12,2024-11-08 00:00:00,Community Forum,7.1,Android
MM_1060,2024-09-12,2024-10-12 00:00:00,Period Tracker,13.3,Android
MM_1060,2024-09-12,2024-10-19 00:00:00,Period Tracker,3.4,Android
MM_1060,2024-09-12,2024-11-01 00:00:00,Period Tracker,12.2,iOS
MM_1060,2024-09-12,2024-09-18 00:00:00,Period Tracker,425.0,iOS
MM_1060,2024-09-12,2024-09-29 00:00:00,Period Tracker,9.0,Android
MM_1061,2024-09-19,2024-10-05 00:00:00,Period Tracker,14.9,Android
MM_1061,2024-09-19,2024-10-04 00:00:00,Period Tracker,6.5,iOS
MM_1061,2024-09-19,2024-10-13 00:00:00,Period Tracker,8.6,Android
MM_1061,2024-09-19,2024-10-01 00:00:00,Health Articles,13.7,Android
MM_1061,2024-09-19,2024-10-19 00:00:00,Period Tracker,11.6,iOS
MM_1061,2024-09-19,2024-10-31 00:00:00,Period Tracker,12.1,iOS
MM_1062,2024-08-04,2024-09-02 00:00:00,Community Forum,8.5,Android
MM_1062,2024-08-04,2024-08-16 00:00:00,Community Forum,7.2,iOS
MM_1062,2024-08-04,2024-10-01 00:00:00,Period Tracker,3.9,iOS
MM_1062,2024-08-04,2024-08-13 00:00:00,Period Tracker,6.5,Android
MM_1062,2024-08-04,2024-09-14 00:00:00,Health Articles,4.8,Android
MM_1062,2024-08-04,2024-09-01 00:00:00,Health Articles,3.3,Android
MM_1062,2024-08-04,2024-08-09 00:00:00,Period Tracker,1.3,iOS
MM_1062,2024-08-04,2024-09-21 00:00:00,Period Tracker,1.6,Android
MM_1062,2024-08-04,2024-08-12 00:00:00,Period Tracker,2.8,Android
MM_1062,2024-08-04,2024-10-01 00:00:00,Period Tracker,11.5,Android
MM_1062,2024-08-04,2024-09-20 00:00:00,Period Tracker,6.1,Android
MM_1062,2024-08-04,2024-08-23 00:00:00,Period Tracker,7.1,Android
MM_1062,2024-08-04,2024-09-15 00:00:00,Community Forum,12.6,Android
MM_1062,2024-08-04,2024-09-18 00:00:00,Period Tracker,12.6,Android
MM_1063,2024-10-15,2024-11-06 00:00:00,Period Tracker,2.3,iOS
MM_1063,2024-10-15,2024-10-29 00:00:00,Period Tracker,5.9,Android
MM_1063,2024-10-15,2024-11-09 00:00:00,Health Articles,10.3,iOS
MM_1063,2024-10-15,2024-11-04 00:00:00,Period Tracker,6.1,Android
MM_1063,2024-10-15,2024-12-03 00:00:00,Period Tracker,12.9,iOS
MM_1064,2024-10-21,2024-11-29 00:00:00,Period Tracker,3.2,Android
MM_1065,2024-10-04,2024-11-28 00:00:00,Symptom Logger,11.5,Android
MM_1065,2024-10-04,2024-10-26 00:00:00,Symptom Logger,7.1,iOS
MM_1065,2024-10-04,2024-11-08 00:00:00,Community Forum,1.9,Android
MM_1065,2024-10-04,2024-11-13 00:00:00,Period Tracker,7.9,Android
MM_1065,2024-10-04,2024-10-31 00:00:00,Period Tracker,6.8,Android
MM_1065,2024-10-04,2024-12-01 00:00:00,Period Tracker,3.0,Android
MM_1065,2024-10-04,2024-11-14 00:00:00,Symptom Logger,14.5,Android
MM_1065,2024-10-04,2024-10-20 00:00:00,Health Articles,7.2,iOS
MM_1065,2024-10-04,2024-12-02 00:00:00,Period Tracker,12.6,Android
MM_1065,2024-10-04,2024-11-26 00:00:00,Period Tracker,14.5,Android
MM_1065,2024-10-04,2024-12-02 00:00:00,Symptom Logger,1.7,iOS
MM_1065,2024-10-04,2024-10-04 00:00:00,Community Forum,4.7,Android
MM_1065,2024-10-04,2024-11-19 00:00:00,Symptom Logger,14.1,Android
MM_1066,2024-09-08,2024-09-28 00:00:00,Symptom Logger,14.5,Android
MM_1066,2024-09-08,2024-09-12 00:00:00,Community Forum,6.7,iOS
MM_1066,2024-09-08,2024-10-05 00:00:00,Health Articles,5.2,Android
MM_1066,2024-09-08,2024-09-20 00:00:00,Health Articles,5.0,iOS
MM_1066,2024-09-08,2024-09-20 00:00:00,Period Tracker,2.9,iOS
MM_1066,2024-09-08,2024-09-20 00:00:00,Symptom Logger,3.4,iOS
MM_1066,2024-09-08,2024-10-14 00:00:00,Health Articles,,iOS
MM_1066,2024-09-08,2024-10-09 00:00:00,Period Tracker,12.4,Android
MM_1066,2024-09-08,2024-11-07 00:00:00,Period Tracker,14.1,Android
MM_1067,2024-08-28,2024-09-30 00:00:00,Symptom Logger,10.1,Android
MM_1067,2024-08-28,2024-10-05 00:00:00,Period Tracker,7.3,iOS
MM_1067,2024-08-28,2024-10-14 00:00:00,Community Forum,12.5,Android
MM_1067,2024-08-28,2024-10-24 00:00:00,Period Tracker,6.4,iOS
MM_1067,2024-08-28,2024-10-01 00:00:00,Community Forum,12.6,Android
MM_1067,2024-08-28,2024-10-21 00:00:00,Period Tracker,,iOS
MM_1067,2024-08-28,2024-08-31 00:00:00,Period Tracker,2.4,Android
MM_1067,2024-08-28,2024-08-31 00:00:00,Symptom Logger,11.5,Android
MM_1067,2024-08-28,2024-09-18 00:00:00,Period Tracker,10.1,Android
MM_1067,2024-08-28,2024-09-03 00:00:00,Period Tracker,3.8,iOS
MM_1067,2024-08-28,2024-09-11 00:00:00,Period Tracker,6.7,Android
MM_1068,2024-08-30,2024-09-06 00:00:00,Symptom Logger,4.0,Android
MM_1068,2024-08-30,2024-09-28 00:00:00,Period Tracker,13.0,iOS
MM_1068,2024-08-30,2024-09-01 00:00:00,Symptom Logger,5.8,Android
MM_1068,2024-08-30,2024-09-05 00:00:00,Period Tracker,7.7,iOS
MM_1068,2024-08-30,2024-10-04 00:00:00,Health Articles,4.1,iOS
MM_1068,2024-08-30,2024-09-17 00:00:00,Period Tracker,10.5,iOS
MM_1068,2024-08-30,2024-09-17 00:00:00,Community Forum,12.5,iOS
MM_1068,2024-08-30,2024-09-02 00:00:00,Community Forum,5.3,iOS
MM_1068,2024-08-30,2024-10-13 00:00:00,Community Forum,4.7,Android
MM_1068,2024-08-30,2024-10-05 00:00:00,Period Tracker,8.7,Android
MM_1068,2024-08-30,2024-08-31 00:00:00,Symptom Logger,6.5,iOS
MM_1068,2024-08-30,2024-10-20 00:00:00,Symptom Logger,8.7,Android
MM_1068,2024-08-30,2024-10-20 00:00:00,Period Tracker,13.8,Android
MM_1068,2024-08-30,2024-09-12 00:00:00,Symptom Logger,3.5,Android
MM_1069,2024-10-15,2024-10-28 00:00:00,Symptom Logger,6.5,Android
MM_1069,2024-10-15,2024-10-23 00:00:00,Period Tracker,7.5,Android
MM_1069,2024-10-15,2024-10-24 00:00:00,Symptom Logger,8.0,iOS
MM_1069,2024-10-15,2024-11-07 00:00:00,Health Articles,7.0,Android
MM_1069,2024-10-15,2024-11-30 00:00:00,Period Tracker,2.1,iOS
MM_1069,2024-10-15,2024-11-30 00:00:00,Period Tracker,5.1,Android
MM_1069,2024-10-15,2024-11-27 00:00:00,Community Forum,4.5,iOS
MM_1069,2024-10-15,2024-12-05 00:00:00,Community Forum,4.4,Android
MM_1070,2024-08-02,2024-09-29 00:00:00,Period Tracker,4.5,Android
MM_1070,2024-08-02,2024-09-01 00:00:00,Period Tracker,8.4,iOS
MM_1070,2024-08-02,2024-09-04 00:00:00,Period Tracker,8.8,iOS
MM_1070,2024-08-02,2024-09-01 00:00:00,Period Tracker,14.3,iOS
MM_1070,2024-08-02,2024-08-02 00:00:00,Health Articles,7.7,Android
MM_1070,2024-08-02,2024-08-10 00:00:00,Period Tracker,10.4,iOS
MM_1070,2024-08-02,2024-08-15 00:00:00,Period Tracker,6.5,iOS
MM_1070,2024-08-02,2024-08-13 00:00:00,Symptom Logger,10.6,iOS
MM_1070,2024-08-02,2024-09-30 00:00:00,Community Forum,11.9,Android
MM_1070,2024-08-02,2024-08-07 00:00:00,Symptom Logger,3.4,iOS
MM_1070,2024-08-02,2024-09-09 00:00:00,Period Tracker,7.3,iOS
MM_1071,2024-08-23,2024-09-21 00:00:00,Period Tracker,9.0,Android
MM_1071,2024-08-23,2024-10-21 00:00:00,Symptom Logger,2.8,Android
MM_1071,2024-08-23,2024-08-29 00:00:00,Health Articles,1.7,Android
MM_1071,2024-08-23,2024-09-11 00:00:00,Health Articles,1.7,iOS
MM_1071,2024-08-23,2024-09-19 00:00:00,Health Articles,9.3,Android
MM_1071,2024-08-23,2024-09-21 00:00:00,Period Tracker,2.2,Android
MM_1071,2024-08-23,2024-09-20 00:00:00,Community Forum,4.5,Android
MM_1071,2024-08-23,2024-08-26 00:00:00,Period Tracker,9.2,Android
MM_1071,2024-08-23,2024-10-11 00:00:00,Symptom Logger,13.4,iOS
MM_1071,2024-08-23,2024-09-07 00:00:00,Period Tracker,6.5,Android
MM_1072,2024-09-29,2024-10-20 00:00:00,Community Forum,14.5,iOS
MM_1072,2024-09-29,2024-11-08 00:00:00,Period Tracker,8.3,iOS
MM_1072,2024-09-29,2024-10-24 00:00:00,Period Tracker,6.6,Android
MM_1073,2024-10-01,2024-11-11 00:00:00,Symptom Logger,8.1,iOS
MM_1073,2024-10-01,2024-10-14 00:00:00,Period Tracker,9.2,iOS
MM_1073,2024-10-01,2024-11-28 00:00:00,Period Tracker,1.7,Android
MM_1073,2024-10-01,2024-10-06 00:00:00,Period Tracker,2.3,iOS
MM_1073,2024-10-01,2024-11-12 00:00:00,Health Articles,2.8,iOS
MM_1073,2024-10-01,2024-11-01 00:00:00,Period Tracker,3.5,Android
MM_1073,2024-10-01,2024-10-19 00:00:00,Period Tracker,13.8,iOS
MM_1073,2024-10-01,2024-11-26 00:00:00,Period Tracker,6.8,Android
MM_1073,2024-10-01,2024-11-21 00:00:00,Symptom Logger,8.3,Android
MM_1073,2024-10-01,2024-10-23 00:00:00,Health Articles,2.6,iOS
MM_1073,2024-10-01,2024-11-07 00:00:00,Community Forum,13.4,Android
MM_1074,2024-10-04,2024-10-18 00:00:00,Community Forum,10.2,iOS
MM_1074,2024-10-04,2024-11-09 00:00:00,Period Tracker,4.5,iOS
MM_1074,2024-10-04,2024-11-23 00:00:00,Period Tracker,14.7,iOS
MM_1074,2024-10-04,2024-10-04 00:00:00,Period Tracker,10.6,iOS
MM_1074,2024-10-04,2024-10-26 00:00:00,Period Tracker,7.7,iOS
MM_1074,2024-10-04,2024-11-04 00:00:00,Period Tracker,5.2,Android
MM_1074,2024-10-04,2024-11-20 00:00:00,Symptom Logger,12.4,Android
MM_1074,2024-10-04,2024-11-20 00:00:00,Community Forum,5.8,Android
MM_1074,2024-10-04,2024-11-11 00:00:00,Community Forum,10.4,Android
MM_1074,2024-10-04,2024-11-09 00:00:00,Period Tracker,13.0,Android
MM_1074,2024-10-04,2024-10-22 00:00:00,Period Tracker,1.2,Android
MM_1074,2024-10-04,2024-11-03 00:00:00,Symptom Logger,2.0,iOS
MM_1074,2024-10-04,2024-10-05 00:00:00,Period Tracker,12.6,Android
MM_1074,2024-10-04,2024-11-25 00:00:00,Community Forum,11.7,Android
MM_1074,2024-10-04,2024-10-28 00:00:00,Period Tracker,13.5,iOS
MM_1074,2024-10-04,2024-10-20 00:00:00,Period Tracker,6.2,iOS
MM_1074,2024-10-04,2024-10-18 00:00:00,Community Forum,10.4,Android
MM_1074,2024-10-04,2024-11-12 00:00:00,Period Tracker,7.7,Android
MM_1074,2024-10-04,2024-10-18 00:00:00,Symptom Logger,2.4,Android
MM_1074,2024-10-04,2024-10-04 00:00:00,Community Forum,7.6,Android
MM_1075,2024-10-24,2024-11-05 00:00:00,Symptom Logger,9.2,iOS
MM_1075,2024-10-24,2024-12-04 00:00:00,Period Tracker,10.8,Android
MM_1075,2024-10-24,2024-11-24 00:00:00,Period Tracker,12.2,Android
MM_1075,2024-10-24,2024-12-02 00:00:00,Period Tracker,8.1,iOS
MM_1075,2024-10-24,2024-11-20 00:00:00,Community Forum,10.0,Android
MM_1075,2024-10-24,2024-11-14 00:00:00,Period Tracker,2.9,Android
MM_1075,2024-10-24,2024-12-14 00:00:00,Symptom Logger,12.6,Android
MM_1075,2024-10-24,2024-11-29 00:00:00,Period Tracker,10.6,iOS
MM_1075,2024-10-24,2024-12-16 00:00:00,Symptom Logger,4.2,iOS
MM_1075,2024-10-24,2024-12-04 00:00:00,Period Tracker,8.1,iOS
MM_1075,2024-10-24,2024-12-11 00:00:00,Community Forum,7.6,Android
MM_1075,2024-10-24,2024-11-14 00:00:00,Period Tracker,8.1,iOS
MM_1075,2024-10-24,2024-10-30 00:00:00,Community Forum,14.9,iOS
MM_1075,2024-10-24,2024-11-23 00:00:00,Symptom Logger,10.1,iOS
MM_1075,2024-10-24,2024-11-18 00:00:00,Period Tracker,10.9,Android
MM_1075,2024-10-24,2024-12-10 00:00:00,Symptom Logger,8.4,Android
MM_1076,2024-08-19,2024-10-08 00:00:00,Symptom Logger,1.7,iOS
MM_1076,2024-08-19,2024-09-19 00:00:00,Community Forum,1.8,Android
MM_1076,2024-08-19,2024-10-18 00:00:00,Symptom Logger,10.7,Android
MM_1077,2024-09-05,2024-09-29 00:00:00,Community Forum,7.2,Android
MM_1077,2024-09-05,2024-10-14 00:00:00,Community Forum,1.7,iOS
MM_1077,2024-09-05,2024-10-19 00:00:00,Symptom Logger,2.1,Android
